Store,Date,Weekly_Expenses
13,9/10/2010 0:00,433172
13,9/17/2010 0:00,569765
13,9/24/2010 0:00,449065
13,10/1/2010 0:00,390320
13,10/8/2010 0:00,538072
13,10/15/2010 0:00,443571
13,10/22/2010 0:00,554603
13,10/29/2010 0:00,480676
13,11/5/2010 0:00,387355
13,11/12/2010 0:00,341972
13,11/19/2010 0:00,493597
13,11/26/2010 0:00,677592
13,12/3/2010 0:00,556404
13,12/10/2010 0:00,638900
13,12/17/2010 0:00,585652
13,12/24/2010 0:00,622881
13,12/31/2010 0:00,390675
13,1/7/2011 0:00,638152
13,1/14/2011 0:00,609490
13,1/21/2011 0:00,692669
13,1/28/2011 0:00,338965
13,2/4/2011 0:00,375874
13,2/11/2011 0:00,409789
13,2/18/2011 0:00,612167
13,2/25/2011 0:00,452613
13,3/4/2011 0:00,628441
13,3/11/2011 0:00,389483
13,3/18/2011 0:00,677808
13,3/25/2011 0:00,619677
13,4/1/2011 0:00,304813
13,4/8/2011 0:00,575737
13,4/15/2011 0:00,377669
13,4/22/2011 0:00,664065
13,4/29/2011 0:00,447868
13,5/6/2011 0:00,474567
13,5/13/2011 0:00,629954
13,5/20/2011 0:00,484173
13,5/27/2011 0:00,375724
13,6/3/2011 0:00,582778
13,6/10/2011 0:00,397389
13,6/17/2011 0:00,504999
13,6/24/2011 0:00,512707
13,7/1/2011 0:00,327809
13,7/8/2011 0:00,350568
13,7/15/2011 0:00,451282
13,7/22/2011 0:00,374164
13,7/29/2011 0:00,444447
13,8/5/2011 0:00,374899
13,8/12/2011 0:00,491940
13,8/19/2011 0:00,549367
13,8/26/2011 0:00,628412
13,9/2/2011 0:00,499869
13,9/9/2011 0:00,448764
13,9/16/2011 0:00,583508
13,9/23/2011 0:00,423167
13,9/30/2011 0:00,430090
13,10/7/2011 0:00,310989
13,10/14/2011 0:00,457000
13,10/21/2011 0:00,634054
13,10/28/2011 0:00,425200
13,11/4/2011 0:00,623396
13,11/11/2011 0:00,384453
13,11/18/2011 0:00,406458
13,11/25/2011 0:00,411950
13,12/2/2011 0:00,662167
13,12/9/2011 0:00,306306
13,12/16/2011 0:00,364534
13,12/23/2011 0:00,625208
13,12/30/2011 0:00,361821
13,1/6/2012 0:00,307126
13,1/13/2012 0:00,630361
13,1/20/2012 0:00,470456
13,1/27/2012 0:00,664016
13,2/3/2012 0:00,606255
13,2/10/2012 0:00,489172
13,2/17/2012 0:00,383600
13,2/24/2012 0:00,333299
13,3/2/2012 0:00,385010
13,3/9/2012 0:00,641248
13,3/16/2012 0:00,318539
13,3/23/2012 0:00,670275
13,3/30/2012 0:00,511011
13,4/6/2012 0:00,672490
13,4/13/2012 0:00,684436
13,4/20/2012 0:00,488674
13,4/27/2012 0:00,305451
13,5/4/2012 0:00,389381
13,5/11/2012 0:00,409636
13,5/18/2012 0:00,503173
13,5/25/2012 0:00,359564
13,6/1/2012 0:00,472699
13,6/8/2012 0:00,498050
13,6/15/2012 0:00,320169
13,6/22/2012 0:00,685846
13,6/29/2012 0:00,459809
13,7/6/2012 0:00,358764
13,7/13/2012 0:00,446905
13,7/20/2012 0:00,520780
13,7/27/2012 0:00,457939
13,8/3/2012 0:00,382658
13,8/10/2012 0:00,347559
13,8/17/2012 0:00,430464
13,8/24/2012 0:00,338911
13,8/31/2012 0:00,669352
13,9/7/2012 0:00,564563
13,9/14/2012 0:00,356716
13,9/21/2012 0:00,413782
13,9/28/2012 0:00,549834
13,10/5/2012 0:00,514789
13,10/12/2012 0:00,645538
13,10/19/2012 0:00,455071
13,10/26/2012 0:00,630053
14,2/5/2010 0:00,474307
14,2/12/2010 0:00,458257
14,2/19/2010 0:00,423609
14,2/26/2010 0:00,390964
14,3/5/2010 0:00,417431
14,3/12/2010 0:00,639622
14,3/19/2010 0:00,534906
14,3/26/2010 0:00,398346
14,4/2/2010 0:00,599301
14,4/9/2010 0:00,453270
14,4/16/2010 0:00,540294
14,4/23/2010 0:00,477501
14,4/30/2010 0:00,533207
14,5/7/2010 0:00,363925
14,5/14/2010 0:00,390315
14,5/21/2010 0:00,524748
14,5/28/2010 0:00,335036
14,6/4/2010 0:00,411439
14,6/11/2010 0:00,386147
14,6/18/2010 0:00,527787
14,6/25/2010 0:00,462409
14,7/2/2010 0:00,475787
14,7/9/2010 0:00,442070
14,7/16/2010 0:00,324569
14,7/23/2010 0:00,488266
14,7/30/2010 0:00,431084
14,8/6/2010 0:00,397166
14,8/13/2010 0:00,477896
14,8/20/2010 0:00,430583
14,8/27/2010 0:00,343726
14,9/3/2010 0:00,562619
14,9/10/2010 0:00,313650
14,9/17/2010 0:00,502520
14,9/24/2010 0:00,679392
14,10/1/2010 0:00,488455
14,10/8/2010 0:00,594597
14,10/15/2010 0:00,440646
14,10/22/2010 0:00,622796
14,10/29/2010 0:00,305250
14,11/5/2010 0:00,350719
14,11/12/2010 0:00,613064
14,11/19/2010 0:00,672041
14,11/26/2010 0:00,520032
14,12/3/2010 0:00,647541
14,12/10/2010 0:00,343347
14,12/17/2010 0:00,357580
14,12/24/2010 0:00,512168
14,12/31/2010 0:00,521847
14,1/7/2011 0:00,534963
14,1/14/2011 0:00,626769
14,1/21/2011 0:00,493661
14,1/28/2011 0:00,368596
14,2/4/2011 0:00,419056
14,2/11/2011 0:00,673661
14,2/18/2011 0:00,607343
14,2/25/2011 0:00,424653
14,3/4/2011 0:00,596953
14,3/11/2011 0:00,370197
14,3/18/2011 0:00,576435
14,3/25/2011 0:00,673423
14,4/1/2011 0:00,449531
14,4/8/2011 0:00,328871
14,4/15/2011 0:00,433399
14,4/22/2011 0:00,647738
14,4/29/2011 0:00,444078
14,5/6/2011 0:00,694913
14,5/13/2011 0:00,462614
14,5/20/2011 0:00,400836
14,5/27/2011 0:00,318968
14,6/3/2011 0:00,468891
14,6/10/2011 0:00,487929
14,6/17/2011 0:00,447781
14,6/24/2011 0:00,511523
14,7/1/2011 0:00,564263
14,7/8/2011 0:00,547695
14,7/15/2011 0:00,633403
14,7/22/2011 0:00,537849
14,7/29/2011 0:00,451971
14,8/5/2011 0:00,617431
14,8/12/2011 0:00,576055
14,8/19/2011 0:00,463318
14,8/26/2011 0:00,615280
14,9/2/2011 0:00,392561
14,9/9/2011 0:00,691625
14,9/16/2011 0:00,352427
14,9/23/2011 0:00,310125
14,9/30/2011 0:00,607927
14,10/7/2011 0:00,515603
14,10/14/2011 0:00,398934
14,10/21/2011 0:00,522811
14,10/28/2011 0:00,439054
14,11/4/2011 0:00,382127
14,11/11/2011 0:00,322108
14,11/18/2011 0:00,440833
14,11/25/2011 0:00,589489
14,12/2/2011 0:00,568116
14,12/9/2011 0:00,607474
14,12/16/2011 0:00,393361
14,12/23/2011 0:00,437859
14,12/30/2011 0:00,303076
14,1/6/2012 0:00,372597
14,1/13/2012 0:00,635650
14,1/20/2012 0:00,659708
14,1/27/2012 0:00,400651
14,2/3/2012 0:00,615597
14,2/10/2012 0:00,410425
14,2/17/2012 0:00,624714
14,2/24/2012 0:00,426657
14,3/2/2012 0:00,697743
14,3/9/2012 0:00,520652
14,3/16/2012 0:00,551299
14,3/23/2012 0:00,360659
14,3/30/2012 0:00,494068
14,4/6/2012 0:00,532295
14,4/13/2012 0:00,409713
14,4/20/2012 0:00,646409
14,4/27/2012 0:00,484720
14,5/4/2012 0:00,301072
14,5/11/2012 0:00,315745
14,5/18/2012 0:00,651091
14,5/25/2012 0:00,518133
14,6/1/2012 0:00,628931
14,6/8/2012 0:00,406843
14,6/15/2012 0:00,587698
14,6/22/2012 0:00,684559
14,6/29/2012 0:00,629420
14,7/6/2012 0:00,561094
14,7/13/2012 0:00,694066
14,7/20/2012 0:00,623997
14,7/27/2012 0:00,322128
14,8/3/2012 0:00,365374
14,8/10/2012 0:00,507644
14,8/17/2012 0:00,345240
14,8/24/2012 0:00,390749
14,8/31/2012 0:00,346026
14,9/7/2012 0:00,627852
14,9/14/2012 0:00,332854
14,9/21/2012 0:00,473801
14,9/28/2012 0:00,622557
14,10/5/2012 0:00,439554
14,10/12/2012 0:00,367664
14,10/19/2012 0:00,535003
14,10/26/2012 0:00,315121
15,2/5/2010 0:00,319143
15,2/12/2010 0:00,434823
15,2/19/2010 0:00,334958
15,2/26/2010 0:00,648630
15,3/5/2010 0:00,624263
15,3/12/2010 0:00,581673
15,3/19/2010 0:00,414407
15,3/26/2010 0:00,346663
15,4/2/2010 0:00,361854
15,4/9/2010 0:00,692915
15,4/16/2010 0:00,439288
15,4/23/2010 0:00,484481
15,4/30/2010 0:00,447121
15,5/7/2010 0:00,396917
15,5/14/2010 0:00,450162
15,5/21/2010 0:00,589212
15,5/28/2010 0:00,599405
15,6/4/2010 0:00,527617
15,6/11/2010 0:00,677621
15,6/18/2010 0:00,506593
15,6/25/2010 0:00,683416
15,7/2/2010 0:00,350758
15,7/9/2010 0:00,665194
15,7/16/2010 0:00,699037
15,7/23/2010 0:00,543796
15,7/30/2010 0:00,507103
15,8/6/2010 0:00,376846
15,8/13/2010 0:00,691775
15,8/20/2010 0:00,339690
15,8/27/2010 0:00,664855
15,9/3/2010 0:00,439617
15,9/10/2010 0:00,575945
15,9/17/2010 0:00,440005
15,9/24/2010 0:00,648042
15,10/1/2010 0:00,464569
15,10/8/2010 0:00,603184
15,10/15/2010 0:00,488997
15,10/22/2010 0:00,332230
15,10/29/2010 0:00,462028
15,11/5/2010 0:00,389991
15,11/12/2010 0:00,309033
15,11/19/2010 0:00,328770
15,11/26/2010 0:00,481583
15,12/3/2010 0:00,552455
15,12/10/2010 0:00,344666
15,12/17/2010 0:00,691769
15,12/24/2010 0:00,594469
15,12/31/2010 0:00,577518
15,1/7/2011 0:00,338704
15,1/14/2011 0:00,398367
15,1/21/2011 0:00,581410
15,1/28/2011 0:00,467018
15,2/4/2011 0:00,623047
15,2/11/2011 0:00,524118
15,2/18/2011 0:00,400348
15,2/25/2011 0:00,406854
15,3/4/2011 0:00,451556
15,3/11/2011 0:00,392917
15,3/18/2011 0:00,568161
15,3/25/2011 0:00,663534
15,4/1/2011 0:00,696042
15,4/8/2011 0:00,651774
15,4/15/2011 0:00,445393
15,4/22/2011 0:00,551595
15,4/29/2011 0:00,610952
15,5/6/2011 0:00,626645
15,5/13/2011 0:00,319280
15,5/20/2011 0:00,570656
15,5/27/2011 0:00,674066
15,6/3/2011 0:00,530513
15,6/10/2011 0:00,435951
15,6/17/2011 0:00,444628
15,6/24/2011 0:00,605955
15,7/1/2011 0:00,635466
15,7/8/2011 0:00,461613
15,7/15/2011 0:00,621075
15,7/22/2011 0:00,473373
15,7/29/2011 0:00,591858
15,8/5/2011 0:00,344092
15,8/12/2011 0:00,330459
15,8/19/2011 0:00,458098
15,8/26/2011 0:00,459204
15,9/2/2011 0:00,447261
15,9/9/2011 0:00,303855
15,9/16/2011 0:00,651447
15,9/23/2011 0:00,309769
15,9/30/2011 0:00,316931
15,10/7/2011 0:00,592961
15,10/14/2011 0:00,436628
15,10/21/2011 0:00,666357
15,10/28/2011 0:00,677649
15,11/4/2011 0:00,680182
15,11/11/2011 0:00,631331
15,11/18/2011 0:00,616290
15,11/25/2011 0:00,517741
15,12/2/2011 0:00,566664
15,12/9/2011 0:00,357031
15,12/16/2011 0:00,420990
15,12/23/2011 0:00,609105
15,12/30/2011 0:00,556952
15,1/6/2012 0:00,365139
15,1/13/2012 0:00,575393
15,1/20/2012 0:00,624986
15,1/27/2012 0:00,577965
15,2/3/2012 0:00,645870
15,2/10/2012 0:00,363889
15,2/17/2012 0:00,534291
15,2/24/2012 0:00,488707
15,3/2/2012 0:00,484128
15,3/9/2012 0:00,541149
15,3/16/2012 0:00,407257
15,3/23/2012 0:00,328708
15,3/30/2012 0:00,301411
15,4/6/2012 0:00,493635
15,4/13/2012 0:00,313682
15,4/20/2012 0:00,555010
15,4/27/2012 0:00,615025
15,5/4/2012 0:00,627518
15,5/11/2012 0:00,385919
15,5/18/2012 0:00,301035
15,5/25/2012 0:00,387797
15,6/1/2012 0:00,590301
15,6/8/2012 0:00,329245
15,6/15/2012 0:00,537936
15,6/22/2012 0:00,693314
15,6/29/2012 0:00,459637
15,7/6/2012 0:00,359969
15,7/13/2012 0:00,364525
15,7/20/2012 0:00,556426
15,7/27/2012 0:00,300382
15,8/3/2012 0:00,433768
15,8/10/2012 0:00,520333
15,8/17/2012 0:00,360305
15,8/24/2012 0:00,499134
15,8/31/2012 0:00,500195
15,9/7/2012 0:00,596520
15,9/14/2012 0:00,388124
15,9/21/2012 0:00,394252
15,9/28/2012 0:00,470492
15,10/5/2012 0:00,336986
15,10/12/2012 0:00,691391
15,10/19/2012 0:00,524354
15,10/26/2012 0:00,695649
16,2/5/2010 0:00,407562
16,2/12/2010 0:00,303266
16,2/19/2010 0:00,539533
16,2/26/2010 0:00,406778
16,3/5/2010 0:00,416052
16,3/12/2010 0:00,610637
16,3/19/2010 0:00,444711
16,3/26/2010 0:00,577780
16,4/2/2010 0:00,446135
16,4/9/2010 0:00,622535
16,4/16/2010 0:00,656527
16,4/23/2010 0:00,356888
16,4/30/2010 0:00,308865
16,5/7/2010 0:00,353649
16,5/14/2010 0:00,696719
16,5/21/2010 0:00,326022
16,5/28/2010 0:00,425825
16,6/4/2010 0:00,640644
16,6/11/2010 0:00,666271
16,6/18/2010 0:00,346266
16,6/25/2010 0:00,699786
16,7/2/2010 0:00,308533
16,7/9/2010 0:00,334314
16,7/16/2010 0:00,312271
16,7/23/2010 0:00,386449
16,7/30/2010 0:00,625343
16,8/6/2010 0:00,401411
16,8/13/2010 0:00,370464
16,8/20/2010 0:00,628013
16,8/27/2010 0:00,650702
16,9/3/2010 0:00,687745
16,9/10/2010 0:00,683900
16,9/17/2010 0:00,660619
16,9/24/2010 0:00,370009
16,10/1/2010 0:00,501803
16,10/8/2010 0:00,342896
16,10/15/2010 0:00,500171
16,10/22/2010 0:00,433853
16,10/29/2010 0:00,354235
16,11/5/2010 0:00,586406
16,11/12/2010 0:00,350739
16,11/19/2010 0:00,318565
16,11/26/2010 0:00,623171
16,12/3/2010 0:00,550332
16,12/10/2010 0:00,559161
16,12/17/2010 0:00,447663
16,12/24/2010 0:00,500591
16,12/31/2010 0:00,546059
16,1/7/2011 0:00,551400
16,1/14/2011 0:00,673780
16,1/21/2011 0:00,456822
16,1/28/2011 0:00,357286
16,2/4/2011 0:00,515367
16,2/11/2011 0:00,599036
16,2/18/2011 0:00,542086
16,2/25/2011 0:00,453286
16,3/4/2011 0:00,633769
16,3/11/2011 0:00,334739
16,3/18/2011 0:00,687694
16,3/25/2011 0:00,313198
16,4/1/2011 0:00,457454
16,4/8/2011 0:00,544115
16,4/15/2011 0:00,492976
16,4/22/2011 0:00,361497
16,4/29/2011 0:00,543747
16,5/6/2011 0:00,633177
16,5/13/2011 0:00,549037
16,5/20/2011 0:00,387506
16,5/27/2011 0:00,486439
16,6/3/2011 0:00,529472
16,6/10/2011 0:00,383485
16,6/17/2011 0:00,460641
16,6/24/2011 0:00,587030
16,7/1/2011 0:00,689331
16,7/8/2011 0:00,390304
16,7/15/2011 0:00,564288
16,7/22/2011 0:00,493365
16,7/29/2011 0:00,317196
16,8/5/2011 0:00,383850
16,8/12/2011 0:00,338057
16,8/19/2011 0:00,581394
16,8/26/2011 0:00,311491
16,9/2/2011 0:00,469286
16,9/9/2011 0:00,451813
16,9/16/2011 0:00,499037
16,9/23/2011 0:00,420793
16,9/30/2011 0:00,379570
16,10/7/2011 0:00,620015
16,10/14/2011 0:00,470449
16,10/21/2011 0:00,473529
16,10/28/2011 0:00,506133
16,11/4/2011 0:00,437811
16,11/11/2011 0:00,650547
16,11/18/2011 0:00,599699
16,11/25/2011 0:00,646942
16,12/2/2011 0:00,633914
16,12/9/2011 0:00,678339
16,12/16/2011 0:00,302415
16,12/23/2011 0:00,542908
16,12/30/2011 0:00,396217
16,1/6/2012 0:00,399711
16,1/13/2012 0:00,676462
16,1/20/2012 0:00,400938
16,1/27/2012 0:00,405868
16,2/3/2012 0:00,408967
16,2/10/2012 0:00,583192
16,2/17/2012 0:00,307125
16,2/24/2012 0:00,624045
16,3/2/2012 0:00,534504
16,3/9/2012 0:00,530915
16,3/16/2012 0:00,368919
16,3/23/2012 0:00,606402
16,3/30/2012 0:00,368706
16,4/6/2012 0:00,626865
16,4/13/2012 0:00,530728
16,4/20/2012 0:00,564704
16,4/27/2012 0:00,493693
16,5/4/2012 0:00,344867
16,5/11/2012 0:00,330028
16,5/18/2012 0:00,655775
16,5/25/2012 0:00,572333
16,6/1/2012 0:00,622120
16,6/8/2012 0:00,515050
16,6/15/2012 0:00,636089
16,6/22/2012 0:00,614194
16,6/29/2012 0:00,314575
16,7/6/2012 0:00,413764
16,7/13/2012 0:00,322181
16,7/20/2012 0:00,488996
16,7/27/2012 0:00,496426
16,8/3/2012 0:00,432732
16,8/10/2012 0:00,467124
16,8/17/2012 0:00,471231
16,8/24/2012 0:00,516703
16,8/31/2012 0:00,370014
16,9/7/2012 0:00,520287
16,9/14/2012 0:00,548758
16,9/21/2012 0:00,546124
16,9/28/2012 0:00,657888
16,10/5/2012 0:00,629907
16,10/12/2012 0:00,686978
16,10/19/2012 0:00,449643
16,10/26/2012 0:00,428473
17,2/5/2010 0:00,602385
17,2/12/2010 0:00,567744
17,2/19/2010 0:00,517448
17,2/26/2010 0:00,626527
17,3/5/2010 0:00,450184
17,3/12/2010 0:00,682677
17,3/19/2010 0:00,625221
17,3/26/2010 0:00,693251
17,4/2/2010 0:00,345205
17,4/9/2010 0:00,545319
17,4/16/2010 0:00,629050
17,4/23/2010 0:00,317986
17,4/30/2010 0:00,512457
17,5/7/2010 0:00,347084
17,5/14/2010 0:00,516951
17,5/21/2010 0:00,363279
17,5/28/2010 0:00,577440
17,6/4/2010 0:00,594678
17,6/11/2010 0:00,448232
17,6/18/2010 0:00,675758
17,6/25/2010 0:00,434643
17,7/2/2010 0:00,491240
17,7/9/2010 0:00,689992
17,7/16/2010 0:00,582515
17,7/23/2010 0:00,403883
17,7/30/2010 0:00,308271
17,8/6/2010 0:00,526985
17,8/13/2010 0:00,428396
17,8/20/2010 0:00,572205
17,8/27/2010 0:00,460260
17,9/3/2010 0:00,603217
17,9/10/2010 0:00,327373
17,9/17/2010 0:00,392516
17,9/24/2010 0:00,492532
17,10/1/2010 0:00,487374
17,10/8/2010 0:00,431630
17,10/15/2010 0:00,439486
17,10/22/2010 0:00,428729
17,10/29/2010 0:00,519461
17,11/5/2010 0:00,561063
17,11/12/2010 0:00,547549
17,11/19/2010 0:00,664393
17,11/26/2010 0:00,302228
17,12/3/2010 0:00,619972
17,12/10/2010 0:00,533525
17,12/17/2010 0:00,449547
17,12/24/2010 0:00,675274
17,12/31/2010 0:00,668373
17,1/7/2011 0:00,498392
17,1/14/2011 0:00,511655
17,1/21/2011 0:00,556558
17,1/28/2011 0:00,485917
17,2/4/2011 0:00,541939
17,2/11/2011 0:00,505806
17,2/18/2011 0:00,511053
17,2/25/2011 0:00,554565
17,3/4/2011 0:00,331003
17,3/11/2011 0:00,414531
17,3/18/2011 0:00,444859
17,3/25/2011 0:00,434607
17,4/1/2011 0:00,643260
17,4/8/2011 0:00,498773
17,4/15/2011 0:00,696227
17,4/22/2011 0:00,545201
17,4/29/2011 0:00,432382
17,5/6/2011 0:00,671757
17,5/13/2011 0:00,555218
17,5/20/2011 0:00,584953
17,5/27/2011 0:00,327093
17,6/3/2011 0:00,400245
17,6/10/2011 0:00,502791
17,6/17/2011 0:00,548974
17,6/24/2011 0:00,670397
17,7/1/2011 0:00,689930
17,7/8/2011 0:00,473772
17,7/15/2011 0:00,370018
17,7/22/2011 0:00,324756
17,7/29/2011 0:00,600346
17,8/5/2011 0:00,367631
17,8/12/2011 0:00,614979
17,8/19/2011 0:00,437783
17,8/26/2011 0:00,583538
17,9/2/2011 0:00,469506
17,9/9/2011 0:00,319909
17,9/16/2011 0:00,569938
17,9/23/2011 0:00,437253
17,9/30/2011 0:00,608348
17,10/7/2011 0:00,699417
17,10/14/2011 0:00,371700
17,10/21/2011 0:00,491108
17,10/28/2011 0:00,505920
17,11/4/2011 0:00,352774
17,11/11/2011 0:00,501976
17,11/18/2011 0:00,576248
17,11/25/2011 0:00,590770
17,12/2/2011 0:00,478094
17,12/9/2011 0:00,326044
17,12/16/2011 0:00,676109
17,12/23/2011 0:00,478044
17,12/30/2011 0:00,304214
17,1/6/2012 0:00,576510
17,1/13/2012 0:00,326805
17,1/20/2012 0:00,506579
17,1/27/2012 0:00,580474
17,2/3/2012 0:00,327127
17,2/10/2012 0:00,595348
17,2/17/2012 0:00,586525
17,2/24/2012 0:00,478618
17,3/2/2012 0:00,304771
17,3/9/2012 0:00,456795
17,3/16/2012 0:00,465489
17,3/23/2012 0:00,550530
17,3/30/2012 0:00,643788
17,4/6/2012 0:00,441554
17,4/13/2012 0:00,429592
17,4/20/2012 0:00,467010
17,4/27/2012 0:00,430413
17,5/4/2012 0:00,392045
17,5/11/2012 0:00,558651
17,5/18/2012 0:00,566969
17,5/25/2012 0:00,448149
17,6/1/2012 0:00,359077
17,6/8/2012 0:00,349468
17,6/15/2012 0:00,516663
17,6/22/2012 0:00,442243
17,6/29/2012 0:00,693114
17,7/6/2012 0:00,467350
17,7/13/2012 0:00,426538
17,7/20/2012 0:00,499795
17,7/27/2012 0:00,693928
17,8/3/2012 0:00,553844
17,8/10/2012 0:00,670130
17,8/17/2012 0:00,558612
17,8/24/2012 0:00,469778
17,8/31/2012 0:00,560033
17,9/7/2012 0:00,389148
17,9/14/2012 0:00,461861
17,9/21/2012 0:00,383055
17,9/28/2012 0:00,674534
17,10/5/2012 0:00,352212
17,10/12/2012 0:00,533858
17,10/19/2012 0:00,358209
17,10/26/2012 0:00,602671
18,2/5/2010 0:00,485962
18,2/12/2010 0:00,451426
18,2/19/2010 0:00,691053
18,2/26/2010 0:00,482758
18,3/5/2010 0:00,458564
18,3/12/2010 0:00,437251
18,3/19/2010 0:00,360929
18,3/26/2010 0:00,463877
18,4/2/2010 0:00,651237
18,4/9/2010 0:00,471954
18,4/16/2010 0:00,372283
18,4/23/2010 0:00,310939
18,4/30/2010 0:00,391448
18,5/7/2010 0:00,622865
18,5/14/2010 0:00,662810
18,5/21/2010 0:00,622615
18,5/28/2010 0:00,332752
18,6/4/2010 0:00,477175
18,6/11/2010 0:00,576557
18,6/18/2010 0:00,658438
18,6/25/2010 0:00,363905
18,7/2/2010 0:00,508080
18,7/9/2010 0:00,681628
18,7/16/2010 0:00,498429
18,7/23/2010 0:00,537955
18,7/30/2010 0:00,343169
18,8/6/2010 0:00,506644
18,8/13/2010 0:00,673048
18,8/20/2010 0:00,614440
18,8/27/2010 0:00,546109
18,9/3/2010 0:00,341527
18,9/10/2010 0:00,619576
18,9/17/2010 0:00,581102
18,9/24/2010 0:00,335181
18,10/1/2010 0:00,621569
18,10/8/2010 0:00,338833
18,10/15/2010 0:00,511385
18,10/22/2010 0:00,662678
18,10/29/2010 0:00,354724
18,11/5/2010 0:00,343293
18,11/12/2010 0:00,698312
18,11/19/2010 0:00,493327
18,11/26/2010 0:00,369825
18,12/3/2010 0:00,414658
18,12/10/2010 0:00,496045
18,12/17/2010 0:00,688166
18,12/24/2010 0:00,400930
18,12/31/2010 0:00,638171
18,1/7/2011 0:00,495254
18,1/14/2011 0:00,504123
18,1/21/2011 0:00,644110
18,1/28/2011 0:00,503380
18,2/4/2011 0:00,325402
18,2/11/2011 0:00,395862
18,2/18/2011 0:00,481300
18,2/25/2011 0:00,607219
18,3/4/2011 0:00,683637
18,3/11/2011 0:00,367514
18,3/18/2011 0:00,683440
18,3/25/2011 0:00,505927
18,4/1/2011 0:00,440471
18,4/8/2011 0:00,320502
18,4/15/2011 0:00,597343
18,4/22/2011 0:00,495561
18,4/29/2011 0:00,316981
18,5/6/2011 0:00,456568
18,5/13/2011 0:00,429898
18,5/20/2011 0:00,349953
18,5/27/2011 0:00,416658
18,6/3/2011 0:00,488399
18,6/10/2011 0:00,383920
18,6/17/2011 0:00,629124
18,6/24/2011 0:00,439782
18,7/1/2011 0:00,630469
18,7/8/2011 0:00,508754
18,7/15/2011 0:00,392478
18,7/22/2011 0:00,434375
18,7/29/2011 0:00,421475
18,8/5/2011 0:00,634997
18,8/12/2011 0:00,678413
18,8/19/2011 0:00,615344
18,8/26/2011 0:00,531016
18,9/2/2011 0:00,687283
18,9/9/2011 0:00,400345
18,9/16/2011 0:00,474805
18,9/23/2011 0:00,582790
18,9/30/2011 0:00,620873
18,10/7/2011 0:00,546202
18,10/14/2011 0:00,654486
18,10/21/2011 0:00,509674
18,10/28/2011 0:00,463402
18,11/4/2011 0:00,541745
18,11/11/2011 0:00,579816
18,11/18/2011 0:00,303620
18,11/25/2011 0:00,501573
18,12/2/2011 0:00,673133
18,12/9/2011 0:00,373316
18,12/16/2011 0:00,498065
18,12/23/2011 0:00,386358
18,12/30/2011 0:00,691392
18,1/6/2012 0:00,580108
18,1/13/2012 0:00,377359
18,1/20/2012 0:00,532607
18,1/27/2012 0:00,307460
18,2/3/2012 0:00,649146
18,2/10/2012 0:00,459429
18,2/17/2012 0:00,477160
18,2/24/2012 0:00,507037
18,3/2/2012 0:00,613432
18,3/9/2012 0:00,501838
18,3/16/2012 0:00,605023
18,3/23/2012 0:00,383563
18,3/30/2012 0:00,425334
18,4/6/2012 0:00,301871
18,4/13/2012 0:00,648833
18,4/20/2012 0:00,693214
18,4/27/2012 0:00,321729
18,5/4/2012 0:00,354202
18,5/11/2012 0:00,480361
18,5/18/2012 0:00,674016
18,5/25/2012 0:00,488330
18,6/1/2012 0:00,556408
18,6/8/2012 0:00,487270
18,6/15/2012 0:00,591588
18,6/22/2012 0:00,348157
18,6/29/2012 0:00,434492
18,7/6/2012 0:00,317129
18,7/13/2012 0:00,626164
18,7/20/2012 0:00,461365
18,7/27/2012 0:00,655096
18,8/3/2012 0:00,520594
18,8/10/2012 0:00,524893
18,8/17/2012 0:00,324340
18,8/24/2012 0:00,392652
18,8/31/2012 0:00,612103
18,9/7/2012 0:00,464058
18,9/14/2012 0:00,484887
18,9/21/2012 0:00,344502
18,9/28/2012 0:00,445961
18,10/5/2012 0:00,408645
18,10/12/2012 0:00,459960
18,10/19/2012 0:00,429463
18,10/26/2012 0:00,575264
19,2/5/2010 0:00,418459
19,2/12/2010 0:00,504176
19,2/19/2010 0:00,395830
19,2/26/2010 0:00,317164
19,3/5/2010 0:00,478530
19,3/12/2010 0:00,345256
19,3/19/2010 0:00,589706
19,3/26/2010 0:00,431134
19,4/2/2010 0:00,484509
19,4/9/2010 0:00,492020
19,4/16/2010 0:00,418753
19,4/23/2010 0:00,352879
19,4/30/2010 0:00,614680
19,5/7/2010 0:00,585848
19,5/14/2010 0:00,384508
19,5/21/2010 0:00,624837
19,5/28/2010 0:00,690881
19,6/4/2010 0:00,352588
19,6/11/2010 0:00,521544
19,6/18/2010 0:00,621591
19,6/25/2010 0:00,623164
19,7/2/2010 0:00,544832
19,7/9/2010 0:00,641163
19,7/16/2010 0:00,449662
19,7/23/2010 0:00,462827
19,7/30/2010 0:00,455029
19,8/6/2010 0:00,364753
19,8/13/2010 0:00,400711
19,8/20/2010 0:00,507696
19,8/27/2010 0:00,496933
19,9/3/2010 0:00,330883
19,9/10/2010 0:00,603349
19,9/17/2010 0:00,480065
19,9/24/2010 0:00,587657
19,10/1/2010 0:00,699177
19,10/8/2010 0:00,584263
19,10/15/2010 0:00,554149
19,10/22/2010 0:00,472890
19,10/29/2010 0:00,538295
19,11/5/2010 0:00,500276
19,11/12/2010 0:00,502847
19,11/19/2010 0:00,362257
19,11/26/2010 0:00,600382
19,12/3/2010 0:00,304303
19,12/10/2010 0:00,499096
19,12/17/2010 0:00,566068
19,12/24/2010 0:00,386890
